Post_ID,Account_Name,Platform,Category,Post_Type,Post_Date,Post_Text,Followers_At_Post,Reach,Impressions,Likes,Comments_Count,Shares,Is_Sponsored
1167.0,عالم التقنية  ,X,Tech,Reel,21/08/2024,  كل ما تريد معرفته عن الذكاء الاصطناعي   ,63127,22775.0,46242,385.0,41.0,12.0,0
3046.0,ضحك ونكت,تويتر (X),ترفيه,نص,27/04/2024,أطرف المواقف اللي حصلت الأسبوع ده,54348,9391.0,17123,584.0,71.0,100.0,نعم
1083.0, موضة اليوم,FB,موضة ,نص,23/08/2025,نصائح لاختيار الألوان المناسبة لبشرتك,30885,11068.0,12330,237.0,11.0,41.0,لا
1179.0,أزياء  العرب,يوتيوب ,أزياء,ريلز,2024-04-24,أحدث صيحات الموضة لهذا الموسم,106142,58405.0,59668,3690.0,333.0,263.0,
3865.0,موضة اليوم  ,إنستغرام,أزياء,ستوري,2024-11-11,أحدث صيحات الموضة لهذا الموسم,185766,102932.0,144578,5543.0,369.0,561.0,Yes
1628.0,وصفات ماما ✅,إنستغرام,أكل وطبخ,نص,2025-12-14,أسرار المطبخ اللي محدش بيقولهالك,84697,44767.0,75867,2087.0,263.0,23.0,نعم
454.0,كوميديا العرب ✅,Twitter,كوميدي,فيديو,08/07/2024,مقاطع مضحكة من كواليس التصوير,98406,50563.0,79996,2009.0,158.0,90.0,
665.0,كوميديا  العرب,يوتيوب,كوميدي,ريلز,2024-07-03,أطرف المواقف اللي حصلت الأسبوع ده,9058,3165.0,3772,178.0,10.0,18.0,No
1612.0,فوازير رمضان  ,فيسبوك,ترفيه,منشور نصي,,مقاطع مضحكة من كواليس التصوير,120843,21526.0,44915,136.0,8.0,17.0,
2787.0,منصة  التعليم,فيسبوك ,تعليم ,فديو,22/10/2025,نصائح للطلاب الجدد في الجامعة,118400,40669.0,45816,3857.0,107.0,325.0,
158.0,اتعلم اونلاين ✅,فيس بوك,تعليم ,text,2024-03-08,نصائح للطلاب الجدد في الجامعة,21356,10434.0,18678,1015.0,113.0,171.0,
2646.0, فوازير رمضان,فيس بوك,Entertainment,video,2025-03-12,أطرف المواقف اللي حصلت الأسبوع ده,7616,3853.0,5109,419.0,58.0,66.0,1
2335.0,اليوم السابع نيوز  ,انستغرام,أخبار,صورة,,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,30494,5670.0,7432,483.0,55.0,8.0,
157.0,موضة اليوم ✅,انستجرام,أزياء,reels,30-08-2024,أحدث صيحات الموضة لهذا الموسم,454490,228869.0,324392,15691.0,858.0,2776.0,
4102.0, ضحك ونكت,فيس بوك,كوميدي,story,14/07/2024,أطرف المواقف اللي حصلت الأسبوع ده,24954,10503.0,20790,745.0,97.0,134.0,نعم
2316.0,عالم التقنية,Facebook,تقنية,صور,18/12/2024,مقارنة بين أفضل اللابتوبات لعام هذا,40010,3003.0,6254,177.0,22.0,28.0,
3972.0,اتعلم اونلاين  ,Twitter,Education,نص,13/04/2025,خطوات عملية لتعلم مهارة جديدة,50446,17987.0,37186,1276.0,84.0,181.0,
110.0,أزياء العرب,تيك توك,أزياء,ريلز,05/06/2024,أحدث صيحات الموضة لهذا الموسم,237232,72143.0,154150,1362.0,116.0,171.0,لا
3811.0,ملعب مصر  ,انستجرام,كورة,صوره,2024-08-21,أهم أحداث مباراة اليوم بالتفصيل,203703,15501.0,19984,1474.0,100.0,119.0,
3957.0, فوازير رمضان,youtube,كوميدي,Reel,2025-06-21,نكت وضحك من غير توقف,16716,9898.0,15846,391.0,56.0,16.0,
1376.0,ملعب  مصر,Instagram,Sports,نص,15/09/2025,أخبار الانتقالات الصيفية,62603,28671.0,54705,1624.0,156.0,192.0,1
4096.0,ضحك ونكت  ,انستجرام,Entertainment,story,2024-01-16,نكت وضحك من غير توقف,44518,8604.0,14620,629.0,85.0,80.0,
2289.0,جادجت العرب ✅,Twitter,تقنية,video,23-07-2025,  نصائح لحماية حسابك من الاختراق   ,47282,18013.0,39599,410.0,26.0,45.0,
855.0,عالم التقنية,تويتر (X),تكنولوجيا,ريلز,2025-05-28,  خمس تطبيقات تساعدك في تنظيم وقتك   ,18372,2289.0,2689,167.0,20.0,31.0,
2062.0,فوازير  رمضان,تويتر,ترفيه,منشور نصي,21-01-2024,نكت وضحك من غير توقف,110374,36066.0,69336,2450.0,171.0,385.0,0
534.0,كوميديا العرب,تيك توك,Entertainment,story,24/02/2025,مقاطع مضحكة من كواليس التصوير,43064,10553.0,17526,506.0,63.0,63.0,
2272.0,كوميديا العرب,YouTube,Entertainment,فيديو ,01-11-2025,أفضل خمس مشاهد كوميدية هذا العام,20135,5239.0,9310,489.0,72.0,32.0,
789.0,اليوم السابع نيوز,يوتيوب ,أخبار,صور,2024-11-25,ملخص أهم الأخبار المحلية اليوم,11081,1701.0,2320,17.0,0.0,1.0,نعم
1775.0,تكنولوجيا بلس ✅,فيس بوك,تقنيه,ستوري ,25/07/2024,خمس تطبيقات تساعدك في تنظيم وقتك,164212,57569.0,71748,,447.0,500.0,
3566.0,فوازير رمضان ✅,فيسبوك ,ترفيه,video,2025-07-10,نكت وضحك من غير توقف,14003,6542.0,10056,411.0,53.0,45.0,
3113.0,أخبار  الرياضة,تويتر(X),كورة,Reel,2025-09-05,تحليل فني لأداء الفريق هذا الموسم,115954,58342.0,120786,5141.0,541.0,432.0,
928.0,أخبار مصر الآن,انستجرام,اخبار,ريلز,,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,30665,13489.0,26822,1070.0,33.0,99.0,
905.0,أخبار مصر الآن ✅,فيسبوك ,أخبار,ريلز,30/12/2025,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,15225,5443.0,8726,91.0,5.0,9.0,No
2060.0,اليوم السابع نيوز ✅,youtube,News,text,09/03/2024,بيان رسمي حول القرار الأخير,18675,1438.0,2199,59.0,5.0,2.0,
2076.0,مطبخ سارة,تويتر (X), طبخ,Reel,2025-10-11,أسرار المطبخ اللي محدش بيقولهالك,57083,10273.0,15677,47,1.0,2.0,
3624.0,جادجت العرب,تويتر(X),تقنية,text,2024-09-14,نصائح لحماية حسابك من الاختراق,14345,8362.0,14937,191.0,28.0,10.0,
1597.0, أخبار مصر الآن,يوتيوب,,video,2024-08-23,ملخص أهم الأخبار المحلية اليوم,29939,14807.0,19487,64.0,2.0,9.0,
2209.0,تكنولوجيا بلس,فيسبوك,تقنيه,ريلز,,مقارنة بين أفضل اللابتوبات لعام هذا,37195,16235.0,30763,526.0,41.0,26.0,1
1448.0,فوازير رمضان  ,Twitter,ترفيه,text,2025-08-04,أطرف المواقف اللي حصلت الأسبوع ده,80234,14888.0,15048,,31.0,12.0,
499.0,فوازير رمضان  ,TikTok,ترفيه,ستوري ,2025-09-26,نكت وضحك من غير توقف,20988,11751.0,25428,545.0,37.0,88.0,نعم
2379.0,أخبار  مصر  الآن,tiktok,اخبار,فيديو,2025-10-25,آخر التطورات في الساعات الماضية,153000,9589.0,20743,847.0,100.0,71.0,
2219.0,أكاديمية المعرفة,TikTok,تعليم,ستوري ,31-01-2024,دورة مجانية لتعلم أساسيات البرمجة,117274,47496.0,50047,1941.0,235.0,140.0,
3554.0,وصفات  ماما,يوتيوب ,Food,نص,2025-08-23,طريقة عمل الكنافة بالقشطة خطوة بخطوة,51258,5280.0,10341,415.0,56.0,48.0,
3919.0, كورة كل يوم,يوتيوب ,رياضة ,text,2025-07-12,  تحليل فني لأداء الفريق هذا الموسم   ,12856,3644.0,5017,247.0,12.0,40.0,
2370.0,عالم الطبخ,تيك توك,Food,reels,2025-11-13,وصفة سريعة ولذيذة لعشاء اليوم,25020,3843.0,7150,137.0,5.0,11.0,
480.0,ستايل بنات,YouTube,موضة,منشور نصي,08/11/2024,أفكار تنسيق ملابس اقتصادية,195832,11853.0,22934,783.0,100.0,127.0,
906.0,كورة  كل  يوم,فيسبوك,Sports,منشور نصي,2024-05-26,أخبار الانتقالات الصيفية,35922,13366.0,13502,1094.0,73.0,21.0,لا
3749.0,عالم الطبخ ✅,فيس بوك,طبخ ,ريلز,20/11/2025,أكلة اقتصادية وسهلة التحضير,41493,12173.0,20055,567.0,26.0,103.0,نعم
1145.0,جادجت  العرب,إنستغرام,تكنولوجيا,ستوري ,2025-08-24,كل ما تريد معرفته عن الذكاء الاصطناعي,25119,9376.0,18909,317.0,9.0,33.0,0
570.0,بوابة الأحداث,youtube,أخبار,نص,2025-08-16,ملخص أهم الأخبار المحلية اليوم,104686,45413.0,94473,3799.0,411.0,720.0,
118.0,تكنولوجيا بلس  ,يوتيوب ,تقنية,ستوري,2025-05-13,كل ما تريد معرفته عن الذكاء الاصطناعي,12009,1986.0,4126,38.0,,3.0,نعم
721.0,ستايل بنات,يوتيوب ,موضة ,story,09/03/2025,أفكار تنسيق ملابس اقتصادية,15051,6556.0,9787,249.0,27.0,33.0,نعم
2416.0, موضة اليوم,تيكتوك,موضة,ستوري ,2024-08-22,موديلات جديدة من أشهر الماركات,27800,12694.0,20936,1127.0,104.0,138.0,
649.0,فوازير رمضان,tiktok,Entertainment,video,2025-04-09,أطرف المواقف اللي حصلت الأسبوع ده,98280,27354.0,41212,1767.0,223.0,235.0,
3686.0,ستايل بنات,تويتر(X),موضة ,منشور نصي,2025-03-22,إطلالات بسيطة وأنيقة لكل يوم,39498,3170.0,4853,70.0,7.0,3.0,
3.0,أخبار مصر الآن  ,إنستغرام,اخبار,story,2025-04-04,بيان رسمي حول القرار الأخير,22847,4965.0,8091,194.0,19.0,7.0,نعم
3100.0,مطبخ  سارة,Twitter,أكل وطبخ,فيديو ,2024-11-04,طريقة عمل الكنافة بالقشطة خطوة بخطوة,333948,196139.0,372653,5682.0,397.0,976.0,
2273.0,ملعب  مصر,تويتر,كورة,فيديو ,2025-12-14,أخبار الانتقالات الصيفية,7251,,1137,21.0,1.0,,No
359.0,عالم  التقنية,فيس بوك,تكنولوجيا,فيديو ,2025-02-28,نصائح لحماية حسابك من الاختراق,44786,8198.0,15221,752.0,69.0,81.0,
2514.0, ضحك ونكت,tiktok,Entertainment,image,2025-04-06,نكت وضحك من غير توقف,76382,8217.0,15284,216.0,8.0,15.0,
475.0, عالم الطبخ,فيسبوك, طبخ,صورة,2024-02-25,حلويات رمضان بمكونات بسيطة,16019,2817.0,4834,305,19.0,33.0,
3209.0,ضحك ونكت,فيسبوك ,Entertainment,reels,22/05/2025,أفضل خمس مشاهد كوميدية هذا العام,10305,3340.0,4823,237.0,18.0,34.0,
2656.0,تكنولوجيا بلس  ,insta,تقنية,فديو,2025-06-14,خمس تطبيقات تساعدك في تنظيم وقتك,60272,31443.0,32874,456.0,33.0,90.0,نعم
4129.0,أخبار  مصر  الآن,انستجرام,News,text,2025-09-17,آخر التطورات في الساعات الماضية,61622,34456.0,61766,157.0,21.0,27.0,
371.0,ملعب مصر,فيسبوك ,كورة,منشور نصي,06/06/2024,أخبار الانتقالات الصيفية,11054,4888.0,6056,375.0,25.0,7.0,
616.0,بوابة الأحداث,FB,News,صورة,2025-06-16,ملخص أهم الأخبار المحلية اليوم,6325,1762.0,2921,73.0,10.0,2.0,0
1648.0,أخبار الرياضة  ,تيك توك,رياضة ,ستوري ,2024-09-28,تشكيلة المنتخب المتوقعة في المباراة القادمة,23704,4309.0,8753,446.0,28.0,27.0,1
31.0,مطبخ سارة ✅,tiktok,Food,نص,2024-05-13,طريقة عمل الكنافة بالقشطة خطوة بخطوة,82624,8388.0,12089,207.0,30.0,17.0,
922.0,فوازير  رمضان,تويتر,,نص,19/06/2025,أطرف المواقف اللي حصلت الأسبوع ده,17349,4035.0,7639,59.0,3.0,9.0,Yes
1766.0,ملعب مصر  ,تيكتوك,Sports,ستوري,2025-07-27,تشكيلة المنتخب المتوقعة في المباراة القادمة,41085,8547.0,14623,208.0,4.0,6.0,
329.0,منصة التعليم,insta,Education,image,17-12-2024,دورة مجانية لتعلم أساسيات البرمجة,11007,2404.0,4680,124.0,15.0,21.0,
445.0,ضحك ونكت,Instagram,كوميدي,منشور نصي,2024-07-15,تحدي جديد بين المتابعين,63291,11156.0,12729,160.0,18.0,23.0,
4013.0, اتعلم اونلاين,تويتر(X),تعليم ,فيديو,20-11-2025,دورة مجانية لتعلم أساسيات البرمجة,76093,39430.0,55233,600.0,82.0,24.0,
2499.0,اتعلم  اونلاين,youtube,Education,reels,11/09/2025,نصائح للطلاب الجدد في الجامعة,64313,16141.0,19659,"1,352",109.0,199.0,1
1043.0,,YouTube,موضة,صوره,04-06-2025,  أحدث صيحات الموضة لهذا الموسم   ,41630,5901.0,6231,391.0,49.0,56.0,نعم
3208.0,منصة التعليم  ,insta,Education,فيديو ,21/11/2025,شرح مبسط لأهم قواعد اللغة العربية,341111,59037.0,125302,1993.0,75.0,49.0,
2347.0,أخبار  مصر  الآن,فيس بوك,اخبار,ستوري ,28/03/2024,تغطية مباشرة لفعاليات المؤتمر,13399,4125.0,4232,287.0,37.0,46.0,
2812.0,أكاديمية المعرفة,X,تعليم ,text,31/03/2025,شرح مبسط لأهم قواعد اللغة العربية,76120,21888.0,36512,1483.0,89.0,246.0,
451.0,جادجت العرب,Twitter,Tech,فيديو,2024-07-16,مقارنة بين أفضل اللابتوبات لعام هذا,14833,6387.0,7967,306.0,14.0,32.0,
604.0, بوابة الأحداث,إنستغرام,News,image,2024-12-31,آخر التطورات في الساعات الماضية,19650,2748.0,3356,58.0,1.0,4.0,1
1168.0,كورة كل يوم ✅,تويتر (X),كورة,ريلز,13/03/2025,تحليل فني لأداء الفريق هذا الموسم,14234,6151.0,9410,459.0,47.0,37.0,نعم
3833.0,عالم التقنية,YouTube,Tech,صورة,2025-09-03,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,86565,13759.0,15381,1079.0,140.0,142.0,نعم
96.0,ستايل بنات,X,موضة ,نص,2025-07-24,أحدث صيحات الموضة لهذا الموسم,77295,36577.0,44786,1189.0,102.0,66.0,
3280.0,منصة التعليم  ,tiktok,تعليم ,ريلز,2024-02-22,دورة مجانية لتعلم أساسيات البرمجة,38955,21894.0,37310,1498.0,205.0,159.0,
768.0,فوازير رمضان  ,Twitter,كوميدي,فيديو ,04-05-2025,تحدي جديد بين المتابعين,9343,4047.0,7569,405.0,59.0,9.0,No
3618.0,أخبار الرياضة ✅,FB,رياضة,نص,2025-04-13,أخبار الانتقالات الصيفية,7246,1081.0,1983,80.0,4.0,,1
3133.0, ملعب مصر,FB,رياضة ,story,2025-02-15,أخبار الانتقالات الصيفية,52420,24181.0,50164,323.0,23.0,59.0,
4172.0, منصة التعليم,انستغرام,تعليم ,text,2024-01-20,شرح مبسط لأهم قواعد اللغة العربية,38483,20297.0,43671,2194.0,299.0,142.0,
4185.0,أزياء العرب,تويتر,موضة ,نص,30/12/2025,أحدث صيحات الموضة لهذا الموسم,25199,10161.0,13956,127.0,10.0,14.0,Yes
290.0,ملعب  مصر,X,Sports,ستوري ,23/07/2024,تشكيلة المنتخب المتوقعة في المباراة القادمة,17123,3560.0,6947,217.0,26.0,18.0,نعم
2442.0, بوابة الأحداث,Twitter,اخبار,text,2024-04-09,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,19088,4955.0,9560,259.0,29.0,3.0,لا
3864.0,ضحك ونكت  ,يوتيوب,كوميدي,Reel,2024-03-04,مقاطع مضحكة من كواليس التصوير,100060,25122.0,45305,2075.0,279.0,134.0,
29.0,فوازير رمضان,تيك توك,Entertainment,video,2025-11-10,نكت وضحك من غير توقف,48682,2569.0,3064,153.0,16.0,8.0,
428.0, أزياء العرب,X,أزياء,فديو,2025-10-06,أفكار تنسيق ملابس اقتصادية,116960,31517.0,63278,730.0,107.0,21.0,
3801.0,اتعلم اونلاين  ,انستغرام,تعليم,image,2025-07-21,شرح مبسط لأهم قواعد اللغة العربية,104621,27160.0,35593,1490.0,111.0,263.0,
3920.0,تكنولوجيا بلس  ,انستجرام,تكنولوجيا,text,2025-05-11,  مراجعة كاملة لأحدث هاتف صدر هذا الشهر   ,12317,6265.0,7103,643.0,35.0,62.0,
1732.0,كوميديا العرب,انستجرام,كوميدي,فيديو,02/05/2024,أفضل خمس مشاهد كوميدية هذا العام,95600,42889.0,45952,2010.0,292.0,329.0,
2532.0, أزياء العرب,تويتر(X),موضة,video,09/08/2025,أحدث صيحات الموضة لهذا الموسم,20163,4989.0,5618,140.0,19.0,9.0,
652.0,منصة التعليم,إنستغرام,تعليم,فديو,22/01/2024,دورة مجانية لتعلم أساسيات البرمجة,32142,17782.0,35789,1071.0,38.0,24.0,No
1813.0,ملعب مصر ✅,انستغرام,رياضة ,صورة,2025-05-12,تشكيلة المنتخب المتوقعة في المباراة القادمة,30582,16917.0,19764,946,85.0,27.0,
3284.0, ملعب مصر,انستغرام,Sports,فديو,2024-08-02,أفضل اللقطات من الجولة الأخيرة,12693,3817.0,6371,222.0,28.0,32.0,
